,file_path,year,pond,date,Lcapito
4844,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150205_234700.wav,2015,5a,2015-02-05 23:47:00,0.0
4845,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150204_224600.wav,2015,5a,2015-02-04 22:46:00,0.0
4846,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150203_184500.wav,2015,5a,2015-02-03 18:45:00,0.0
4847,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150502_204800.wav,2015,5a,2015-05-02 20:48:00,0.0
4849,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150430_204600.wav,2015,5a,2015-04-30 20:46:00,0.0
4850,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150511_235400.wav,2015,5a,2015-05-11 23:54:00,0.0
4852,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150316_001600.wav,2015,5a,2015-03-16 00:16:00,0.0
4853,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150402_222800.wav,2015,5a,2015-04-02 22:28:00,0.0
4854,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150314_191500.wav,2015,5a,2015-03-14 19:15:00,0.0
4855,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150320_191900.wav,2015,5a,2015-03-20 19:19:00,0.0
4856,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150417_193700.wav,2015,5a,2015-04-17 19:37:00,0.0
4857,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150417_003700.wav,2015,5a,2015-04-17 00:37:00,0.0
4858,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150510_225300.wav,2015,5a,2015-05-10 22:53:00,0.0
4860,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150224_230200.wav,2015,5a,2015-02-24 23:02:00,0.0
4861,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150410_213300.wav,2015,5a,2015-04-10 21:33:00,0.0
4863,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150501_004600.wav,2015,5a,2015-05-01 00:46:00,0.0
4865,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150217_195700.wav,2015,5a,2015-02-17 19:57:00,0.0
4867,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150409_233200.wav,2015,5a,2015-04-09 23:32:00,0.0
4868,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150218_005700.wav,2015,5a,2015-02-18 00:57:00,0.0
4869,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150430_214600.wav,2015,5a,2015-04-30 21:46:00,0.0
4873,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150321_222000.wav,2015,5a,2015-03-21 22:20:00,0.0
4874,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150225_230300.wav,2015,5a,2015-02-25 23:03:00,0.0
4877,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150412_003400.wav,2015,5a,2015-04-12 00:34:00,0.0
4881,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150512_225400.wav,2015,5a,2015-05-12 22:54:00,0.0
4883,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150511_215400.wav,2015,5a,2015-05-11 21:54:00,0.0
4884,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150403_002800.wav,2015,5a,2015-04-03 00:28:00,0.0
4886,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150430_224600.wav,2015,5a,2015-04-30 22:46:00,0.0
4888,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150430_234600.wav,2015,5a,2015-04-30 23:46:00,0.0
4891,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150418_203800.wav,2015,5a,2015-04-18 20:38:00,0.0
4893,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150321_192000.wav,2015,5a,2015-03-21 19:20:00,0.0
4895,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150418_213800.wav,2015,5a,2015-04-18 21:38:00,0.0
4896,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150219_205800.wav,2015,5a,2015-02-19 20:58:00,0.0
4897,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150402_202800.wav,2015,5a,2015-04-02 20:28:00,0.0
4899,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150321_212000.wav,2015,5a,2015-03-21 21:20:00,0.0
4902,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150220_005800.wav,2015,5a,2015-02-20 00:58:00,0.0
4906,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150217_185700.wav,2015,5a,2015-02-17 18:57:00,0.0
4907,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150219_195800.wav,2015,5a,2015-02-19 19:58:00,0.0
4913,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150504_224900.wav,2015,5a,2015-05-04 22:49:00,0.0
4915,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150308_211100.wav,2015,5a,2015-03-08 21:11:00,0.0
4916,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150226_230400.wav,2015,5a,2015-02-26 23:04:00,0.0
4917,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150402_212800.wav,2015,5a,2015-04-02 21:28:00,0.0
4918,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150217_205700.wav,2015,5a,2015-02-17 20:57:00,0.0
4919,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150418_233800.wav,2015,5a,2015-04-18 23:38:00,0.0
4923,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150416_203700.wav,2015,5a,2015-04-16 20:37:00,0.0
4924,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150511_005300.wav,2015,5a,2015-05-11 00:53:00,0.0
4927,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150419_003800.wav,2015,5a,2015-04-19 00:38:00,0.0
4931,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150226_190400.wav,2015,5a,2015-02-26 19:04:00,0.0
4933,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150418_003700.wav,2015,5a,2015-04-18 00:37:00,0.0
4937,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150206_004700.wav,2015,5a,2015-02-06 00:47:00,0.0
4940,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150224_000100.wav,2015,5a,2015-02-24 00:01:00,0.0
4941,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150504_214900.wav,2015,5a,2015-05-04 21:49:00,0.0
4945,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150308_191100.wav,2015,5a,2015-03-08 19:11:00,0.0
4947,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150224_200200.wav,2015,5a,2015-02-24 20:02:00,0.0
4948,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150223_210100.wav,2015,5a,2015-02-23 21:01:00,0.0
4951,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150226_220400.wav,2015,5a,2015-02-26 22:04:00,0.0
4952,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150223_200100.wav,2015,5a,2015-02-23 20:01:00,0.0
4953,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150226_200400.wav,2015,5a,2015-02-26 20:04:00,0.0
4954,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150223_230100.wav,2015,5a,2015-02-23 23:01:00,0.0
4955,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150223_220100.wav,2015,5a,2015-02-23 22:01:00,0.0
4957,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150224_220200.wav,2015,1a,2015-02-24 22:02:00,0.0
4958,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150224_210200.wav,2015,1a,2015-02-24 21:02:00,0.0
4959,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150224_230200.wav,2015,1a,2015-02-24 23:02:00,0.0
4960,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150224_000100.wav,2015,1a,2015-02-24 00:01:00,0.0
4961,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150225_000200.wav,2015,1a,2015-02-25 00:02:00,0.0
4962,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150223_230100.wav,2015,1a,2015-02-23 23:01:00,0.0
4963,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150223_220100.wav,2015,1a,2015-02-23 22:01:00,0.0
4964,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150226_210400.wav,2015,1a,2015-02-26 21:04:00,0.0
4965,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150224_200200.wav,2015,1a,2015-02-24 20:02:00,0.0
4966,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150226_220400.wav,2015,1a,2015-02-26 22:04:00,0.0
4967,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150227_000400.wav,2015,1a,2015-02-27 00:04:00,0.0
4968,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150225_220300.wav,2015,1a,2015-02-25 22:03:00,0.0
4969,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150205_214700.wav,2015,1a,2015-02-05 21:47:00,0.0
4970,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150216_195600.wav,2015,1a,2015-02-16 19:56:00,0.0
4971,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150416_223700.wav,2015,1a,2015-04-16 22:37:00,0.0
4972,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150223_210100.wav,2015,1a,2015-02-23 21:01:00,0.0
4974,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150219_005700.wav,2015,1a,2015-02-19 00:57:00,0.0
4975,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150218_215700.wav,2015,1a,2015-02-18 21:57:00,0.0
4976,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150224_190200.wav,2015,1a,2015-02-24 19:02:00,0.0
4977,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150304_190800.wav,2015,1a,2015-03-04 19:08:00,0.0
4978,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150218_185700.wav,2015,1a,2015-02-18 18:57:00,0.0
4979,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150217_205700.wav,2015,1a,2015-02-17 20:57:00,0.0
4980,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150403_192800.wav,2015,1a,2015-04-03 19:28:00,0.0
4981,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150206_004700.wav,2015,1a,2015-02-06 00:47:00,0.0
4982,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150305_230900.wav,2015,1a,2015-03-05 23:09:00,0.0
4983,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150217_005600.wav,2015,1a,2015-02-17 00:56:00,0.0
4984,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150305_200900.wav,2015,1a,2015-03-05 20:09:00,0.0
4985,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150218_225700.wav,2015,1a,2015-02-18 22:57:00,0.0
4987,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150226_230400.wav,2015,1a,2015-02-26 23:04:00,0.0
4988,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150305_190900.wav,2015,1a,2015-03-05 19:09:00,0.0
4989,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150305_220900.wav,2015,1a,2015-03-05 22:09:00,0.0
4990,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150216_225600.wav,2015,1a,2015-02-16 22:56:00,0.0
4991,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150403_212800.wav,2015,1a,2015-04-03 21:28:00,0.0
4992,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150509_005200.wav,2015,1a,2015-05-09 00:52:00,0.0
4994,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150216_185600.wav,2015,1a,2015-02-16 18:56:00,0.0
4995,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150225_230300.wav,2015,1a,2015-02-25 23:03:00,0.0
4996,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150202_184400.wav,2015,1a,2015-02-02 18:44:00,0.0
4998,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150402_192800.wav,2015,1a,2015-04-02 19:28:00,0.0
4999,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150512_205400.wav,2015,1a,2015-05-12 20:54:00,0.0
5000,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150217_215700.wav,2015,1a,2015-02-17 21:57:00,0.0
5001,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150218_235700.wav,2015,1a,2015-02-18 23:57:00,0.0
5002,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150306_000900.wav,2015,1a,2015-03-06 00:09:00,0.0
5003,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150205_224700.wav,2015,1a,2015-02-05 22:47:00,0.0
5004,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150403_232800.wav,2015,1a,2015-04-03 23:28:00,0.0
5006,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150516_235700.wav,2015,1a,2015-05-16 23:57:00,0.0
5007,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150225_200300.wav,2015,1a,2015-02-25 20:03:00,0.0
5008,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150405_193000.wav,2015,1a,2015-04-05 19:30:00,0.0
5009,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150218_195700.wav,2015,1a,2015-02-18 19:57:00,0.0
5010,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150304_220800.wav,2015,1a,2015-03-04 22:08:00,0.0
5011,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150511_215400.wav,2015,1a,2015-05-11 21:54:00,0.0
5012,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150205_184700.wav,2015,1a,2015-02-05 18:47:00,0.0
5013,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150216_205600.wav,2015,1a,2015-02-16 20:56:00,0.0
5014,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150406_003000.wav,2015,1a,2015-04-06 00:30:00,0.0
5015,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150225_210300.wav,2015,1a,2015-02-25 21:03:00,0.0
5016,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150403_222800.wav,2015,1a,2015-04-03 22:28:00,0.0
5017,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150226_000300.wav,2015,1a,2015-02-26 00:03:00,0.0
5018,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150510_225300.wav,2015,1a,2015-05-10 22:53:00,0.0
5021,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150216_215600.wav,2015,1a,2015-02-16 21:56:00,0.0
5022,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150404_232900.wav,2015,1a,2015-04-04 23:29:00,0.0
5023,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150404_212900.wav,2015,1a,2015-04-04 21:29:00,0.0
5024,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150202_194400.wav,2015,1a,2015-02-02 19:44:00,0.0
5025,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150306_191000.wav,2015,1a,2015-03-06 19:10:00,0.0
5026,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150512_225400.wav,2015,1a,2015-05-12 22:54:00,0.0
5027,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150314_191500.wav,2015,1a,2015-03-14 19:15:00,0.0
5029,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150204_004500.wav,2015,1a,2015-02-04 00:45:00,0.0
5030,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150205_194700.wav,2015,1a,2015-02-05 19:47:00,0.0
5031,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150404_202900.wav,2015,1a,2015-04-04 20:29:00,0.0
5032,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150403_202800.wav,2015,1a,2015-04-03 20:28:00,0.0
5033,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150203_224500.wav,2015,1a,2015-02-03 22:45:00,0.0
5034,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150203_214500.wav,2015,1a,2015-02-03 21:45:00,0.0
5035,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150226_190400.wav,2015,1a,2015-02-26 19:04:00,0.0
5036,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150404_192900.wav,2015,1a,2015-04-04 19:29:00,0.0
5037,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150416_203700.wav,2015,1a,2015-04-16 20:37:00,0.0
5038,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150304_200800.wav,2015,1a,2015-03-04 20:08:00,0.0
5039,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150218_205700.wav,2015,1a,2015-02-18 20:57:00,0.0
5041,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150510_215300.wav,2015,1a,2015-05-10 21:53:00,0.0
5042,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150203_184500.wav,2015,1a,2015-02-03 18:45:00,0.0
5043,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150430_234600.wav,2015,1a,2015-04-30 23:46:00,0.0
5044,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150510_205300.wav,2015,1a,2015-05-10 20:53:00,0.0
5046,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150306_221000.wav,2015,1a,2015-03-06 22:10:00,0.0
5047,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150305_000800.wav,2015,1a,2015-03-05 00:08:00,0.0
5048,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150217_195700.wav,2015,1a,2015-02-17 19:57:00,0.0
5049,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150511_225400.wav,2015,1a,2015-05-11 22:54:00,0.0
5050,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150203_004400.wav,2015,1a,2015-02-03 00:44:00,0.0
5051,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150217_225700.wav,2015,1a,2015-02-17 22:57:00,0.0
5052,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150202_214400.wav,2015,1a,2015-02-02 21:44:00,0.0
5053,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150205_204700.wav,2015,1a,2015-02-05 20:47:00,0.0
5054,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150511_205400.wav,2015,1a,2015-05-11 20:54:00,0.0
5055,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150305_210900.wav,2015,1a,2015-03-05 21:09:00,0.0
5058,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150514_225600.wav,2015,1a,2015-05-14 22:56:00,0.0
5059,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150516_205700.wav,2015,1a,2015-05-16 20:57:00,0.0
5060,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150304_230800.wav,2015,1a,2015-03-04 23:08:00,0.0
5061,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150409_193200.wav,2015,1a,2015-04-09 19:32:00,0.0
5062,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150508_235200.wav,2015,1a,2015-05-08 23:52:00,0.0
5063,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150416_213700.wav,2015,1a,2015-04-16 21:37:00,0.0
5064,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150515_005600.wav,2015,1a,2015-05-15 00:56:00,0.0
5065,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150409_223200.wav,2015,1a,2015-04-09 22:32:00,0.0
5068,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150204_224600.wav,2015,1a,2015-02-04 22:46:00,0.0
5069,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150416_193700.wav,2015,1a,2015-04-16 19:37:00,0.0
5070,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150508_205200.wav,2015,1a,2015-05-08 20:52:00,0.0
5071,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150320_001900.wav,2015,1a,2015-03-20 00:19:00,0.0
